Date,Type,Check_case,AN,AP,AR,AS,BR,CH,CT,DL,DN,GA,GJ,HP,HR,JH,JK,KA,KL,LA,LD,MH,ML,MN,MP,MZ,NL,OR,PB,PY,RJ,SK,TG,TN,TR,UP,UT,WB
24-04-2021,total,deceased,66,7616,56,1186,2087,433,7111,13898,4,993,6171,1291,3703,1888,2126,14283,5081,136,1,63928,158,383,5041,12,95,2034,8356,737,3527,137,1961,13475,391,10959,2102,10884
24-04-2021,total,recovered,5410,931839,16940,218958,306753,32608,509622,897804,4443,62113,367972,71396,340247,148364,138184,1055612,1173202,11129,912,3468610,14384,29193,391299,4637,12117,359467,277189,44767,367485,6069,326997,952186,33333,752211,108916,635802
24-04-2021,total,tested,361594,15931722,434293,8240455,25852574,382125,6877100,16705947,72410,613865,17045176,1440233,7117264,6678083,7001906,24546248,14989949,191160,66588,25460008,447985,602832,7397609,287694,143272,9834487,6903246,764577,8197849,83701,12384797,21880174,679298,39540989,3536994,10111196
24-04-2021,total,vaccinated1,86810,4543673,162665,1593261,5480400,137994,4721481,2395943,76716,237654,9496008,1354901,3032843,2550919,1692218,7439084,5788558,71714,17300,12327006,157665,124605,6942969,170791,137230,4733735,2617356,161852,10298573,153579,3500805,4377101,820756,9779846,1518489,8227260
24-04-2021,total,vaccinated2,9299,1126695,46515,412917,881886,36727,602963,566310,13385,61584,1940771,182623,470613,414256,305623,1153774,1039192,24825,3781,1903207,51857,55774,952623,40351,35047,793337,307645,19867,1909319,31870,503820,951710,191495,1997363,332316,1711451
25-04-2021,delta,confirmed,51,12634,61,1844,12795,749,12666,22933,208,2293,14296,1363,10985,5903,2381,34804,28469,120,164,66191,208,140,13601,105,180,6116,6980,1008,15809,148,8126,15659,100,35311,4368,15889
25-04-2021,delta,recovered,57,4304,28,558,7533,413,11595,21071,106,658,6727,1161,6057,3287,866,6982,8122,63,29,61450,62,38,11324,34,15,3464,5315,476,6649,4,3307,11065,18,25633,1748,8407
25-04-2021,delta,tested,1462,62885,2365,33674,100491,3800,41150,75912,0,5946,168172,7164,46989,30299,44322,176614,126773,0,1675,289535,1435,1788,59092,2300,646,43765,58286,5632,79960,0,108602,126298,4174,239584,37580,55600
25-04-2021,delta,vaccinated1,1055,4285,879,12015,54325,2801,24817,29412,189,3799,54103,8353,26901,7745,39576,56165,12710,20,192,77721,613,1960,6768,68,350,2312,59052,352,89874,360,58478,11387,3908,3570,12436,16469
25-04-2021,delta,vaccinated2,228,3975,286,2549,20871,1133,13186,11830,160,972,47481,2612,9569,4939,6369,24571,6602,397,26,34782,37,207,6305,27,20,790,11314,231,50187,86,8520,11186,4776,3101,4746,14072
25-04-2021,delta7,confirmed,275,71523,620,13078,79479,4758,107522,174255,1744,10265,91464,11126,67348,38802,14063,178136,166231,1226,961,455689,1125,700,91224,529,628,39199,39052,5508,99820,610,43808,90537,527,235005,27768,84023
25-04-2021,delta7,deceased,2,275,2,65,406,22,1402,2127,0,134,951,146,352,535,90,1075,181,5,0,4287,7,9,576,1,4,44,530,40,450,2,175,444,0,1335,278,373
25-04-2021,delta7,recovered,267,26202,159,2811,36619,3125,110304,152477,705,3494,37154,6078,34965,18172,5882,48442,40838,841,172,423232,408,141,67676,162,22,16797,24558,2648,29803,59,17741,55304,214,127511,8297,44488
25-04-2021,delta7,tested,10970,316615,16689,443269,706626,23519,355697,553849,0,27804,1246546,60798,310757,297838,286127,1129208,844981,81092,10887,1895358,13868,10837,379996,16746,3469,278375,353809,36259,517727,0,755646,818842,18278,1514099,241415,358636
25-04-2021,delta7,vaccinated1,16508,534810,28147,302214,549250,21295,297223,263044,4540,43085,557996,210197,318991,131496,345181,962670,611472,4549,2367,1445140,32667,23568,383282,48440,28010,424472,471318,10520,929442,13820,968086,296639,55135,677060,204343,650650
25-04-2021,delta7,vaccinated2,2648,530794,9529,120993,200679,11760,108067,119156,2231,16347,529121,48792,154619,70930,76455,414153,365358,14550,708,623603,7927,5854,195482,8614,4531,175335,105917,6135,533705,11017,143232,342844,79669,388445,95472,554429
25-04-2021,total,confirmed,5665,1033560,17607,237533,403596,38692,652362,1027715,6712,77477,496033,87501,424319,201747,160755,1339201,1405656,13357,2126,4295027,15994,30421,499304,5388,13183,407457,339090,53279,514437,7306,395232,1081988,34526,1086625,151801,743950
25-04-2021,total,deceased,66,7685,58,1200,2155,435,7310,14248,4,1017,6328,1323,3767,1991,2147,14426,5111,138,1,64760,160,385,5133,13,98,2041,8432,748,3601,138,1999,13557,391,11165,2146,10941
25-04-2021,total,recovered,5467,936143,16968,219516,314286,33021,521217,918875,4549,62771,374699,72557,346304,151651,139050,1062594,1181324,11192,941,3530060,14446,29231,402623,4671,12132,362931,282504,45243,374134,6073,330304,963251,33351,777844,110664,644209
25-04-2021,total,tested,363056,15994607,436658,8274129,25953065,385925,6918250,16781859,72410,619811,17213348,1447397,7164253,6708382,7046228,24722862,15116722,191160,68263,25749543,449420,604620,7456701,289994,143918,9878252,6961532,770209,8277809,83701,12493399,22006472,683472,39780573,3574574,10166796
25-04-2021,total,vaccinated1,87865,4547958,163544,1605276,5534725,140795,4746298,2425355,76905,241453,9550111,1363254,3059744,2558664,1731794,7495249,5801268,71734,17492,12404727,158278,126565,6949737,170859,137580,4736047,2676408,162204,10388447,153939,3559283,4388488,824664,9783416,1530925,8243729
25-04-2021,total,vaccinated2,9527,1130670,46801,415466,902757,37860,616149,578140,13545,62556,1988252,185235,480182,419195,311992,1178345,1045794,25222,3807,1937989,51894,55981,958928,40378,35067,794127,318959,20098,1959506,31956,512340,962896,196271,2000464,337062,1725523
26-04-2021,delta,confirmed,51,9881,168,3137,11801,821,15084,20201,138,2321,14340,1692,11504,5541,2135,29744,21890,145,121,48700,130,146,12686,22,55,6599,6276,747,16438,23,6551,15684,98,33551,5058,15992
26-04-2021,delta,recovered,53,4431,25,828,9228,477,17341,22055,123,712,7727,921,6211,4018,1067,10663,7943,315,119,71736,114,36,11612,60,3,4180,4438,515,6416,20,3840,13625,62,26719,1601,9775
26-04-2021,delta,tested,1679,74041,3576,73181,80461,3902,54250,57690,0,6772,159156,9398,35523,35895,34530,166407,96378,0,1033,222475,2408,1088,54982,422,308,39642,35358,3451,44295,0,73275,120184,3342,176720,63120,48562
26-04-2021,delta,vaccinated1,1425,214143,4693,59828,81158,3509,26191,36598,469,6844,84368,33338,36377,16131,67621,136899,84074,1020,371,364028,13543,8496,38748,10295,3864,55053,70552,1355,120091,1757,186224,52363,15810,100529,32665,120223
26-04-2021,delta,vaccinated2,292,94051,1908,25218,40174,2087,17709,21461,489,2174,98538,11489,18785,11477,15657,82215,60264,2928,85,199799,1799,1238,44304,1907,1685,32830,20166,1510,75177,2301,30005,80886,30556,63319,17839,141023
26-04-2021,delta7,confirmed,295,75441,723,14848,83793,4967,108772,170770,1747,11646,94401,11123,72010,40053,14682,192095,174477,1196,965,445465,1145,792,91013,506,670,41353,40706,5690,104291,624,46350,95280,593,240345,30666,91589
26-04-2021,delta7,deceased,2,299,2,73,432,23,1453,2267,0,155,992,160,394,613,109,1130,188,5,0,4460,7,13,585,1,4,49,545,45,481,4,204,494,0,1417,321,403
26-04-2021,delta7,recovered,308,28064,173,3327,43228,3173,114967,153032,738,3778,40702,6406,37513,20413,6136,52007,44476,1033,274,442556,489,165,72452,213,25,19474,25578,2827,33811,76,19703,62757,261,143252,9366,49655
26-04-2021,delta7,tested,10981,352891,19103,451040,703726,24415,361274,520843,0,31850,1247222,64553,314002,295652,286565,1172403,854084,81092,10333,1896207,14930,10958,384036,16561,3625,281842,357481,36146,521842,0,745832,827436,20231,1490277,274205,365080
26-04-2021,delta7,vaccinated1,13568,621244,27443,312972,515532,22112,255228,259164,4134,43436,551038,211645,290626,125440,359786,920876,585976,5022,2524,1528032,42667,28549,286499,49366,24360,377740,466521,9907,847569,11744,1003317,292971,60254,658837,196761,662379
26-04-2021,delta7,vaccinated2,2456,608594,9216,115047,205155,12152,107409,120225,2329,15807,549399,53008,141449,72134,78881,428507,378619,15287,749,728245,8134,6020,197767,9240,5155,167552,111491,6588,503533,11600,151788,377000,96701,379126,93539,591376
26-04-2021,total,confirmed,5716,1043441,17775,240670,415397,39513,667446,1047916,6850,79798,510373,89193,435823,207288,162890,1368945,1427546,13502,2247,4343727,16124,30567,511990,5410,13238,414056,345366,54026,530875,7329,401783,1097672,34624,1120176,156859,759942
26-04-2021,total,deceased,66,7736,58,1215,2222,440,7536,14628,4,1055,6486,1350,3842,2115,2172,14627,5139,138,1,65284,161,390,5221,13,98,2050,8530,758,3685,140,2042,13651,391,11414,2213,11009
26-04-2021,total,recovered,5520,940574,16993,220344,323514,33498,538558,940930,4672,63483,382426,73478,352515,155669,140117,1073257,1189267,11507,1060,3601796,14560,29267,414235,4731,12135,367111,286942,45758,380550,6093,334144,976876,33413,804563,112265,653984
26-04-2021,total,tested,364735,16068648,440234,8347310,26033526,389827,6972500,16839549,72410,626583,17372504,1456795,7199776,6744277,7080758,24889269,15213100,191160,69296,25972018,451828,605708,7511683,290416,144226,9917894,6996890,773660,8322104,83701,12566674,22126656,686814,39957293,3637694,10215358
26-04-2021,total,vaccinated1,89290,4762101,168237,1665104,5615883,144304,4772489,2461953,77374,248297,9634479,1396592,3096121,2574795,1799415,7632148,5885342,72754,17863,12768755,171821,135061,6988485,181154,141444,4791100,2746960,163559,10508538,155696,3745507,4440851,840474,9883945,1563590,8363952
26-04-2021,total,vaccinated2,9819,1224721,48709,440684,942931,39947,633858,599601,14034,64730,2086790,196724,498967,430672,327649,1260560,1106058,28150,3892,2137788,53693,57219,1003232,42285,36752,826957,339125,21608,2034683,34257,542345,1043782,226827,2063783,354901,1866546
27-04-2021,delta,confirmed,48,11434,123,3132,12604,837,14893,24149,217,2110,14352,2157,11931,6126,3164,31830,32819,140,154,66358,147,175,13417,103,207,6073,5916,1021,16089,97,10122,15830,111,32921,5703,16403
27-04-2021,delta,recovered,42,7055,28,955,7904,426,16931,17862,190,748,7803,1305,7184,4247,1457,10793,18413,293,131,67752,90,50,11577,12,16,4089,3774,690,7426,40,6446,14043,44,30398,1471,10664
27-04-2021,delta,tested,1948,74435,3093,62628,100328,4202,54156,73811,0,5548,163192,11081,47198,33106,44278,170116,141199,0,1906,282719,2144,1845,59177,3489,645,36845,57546,6502,89693,7890,99638,121549,4370,184061,37874,55287
27-04-2021,delta,vaccinated1,1181,142095,4000,64774,71479,3722,18980,33741,440,7901,84684,37831,26771,14368,49562,118861,62073,754,155,262621,15607,7604,7952,10308,4109,48205,32430,1218,70107,1472,92078,55264,16455,69870,22130,103527
27-04-2021,delta,vaccinated2,298,49057,1213,23338,32613,2068,13378,19570,452,2299,95889,13356,13452,9327,10904,76904,53599,2059,55,153203,1474,881,10755,1412,898,27893,13116,1438,46487,2409,20506,86194,30201,43705,10896,104210
27-04-2021,delta7,confirmed,298,77888,785,16329,85942,5202,108040,166524,1660,12596,96547,11940,76130,41099,15816,202131,187719,1086,1066,449726,1155,873,91703,518,795,42665,41966,6073,108179,630,50546,100124,644,243692,33357,98173
27-04-2021,delta7,deceased,2,328,2,88,466,25,1508,2371,0,160,1041,168,443,699,126,1161,192,5,0,4836,11,15,606,1,4,54,585,54,538,6,238,523,0,1519,390,430
27-04-2021,delta7,recovered,319,32003,186,4003,47555,3156,113152,151464,841,4086,44166,6633,41330,22326,6877,58229,59009,1190,379,456084,545,211,75092,174,41,21823,26154,3264,38030,112,23940,70550,289,159259,10103,55514
27-04-2021,delta7,tested,11176,389404,20204,446517,697898,25591,364731,508128,0,33801,1236832,65890,314444,294808,291587,1195031,883062,81092,11757,1913001,15147,10850,391828,20050,3778,286338,363638,36978,525692,7890,723327,847656,22035,1474508,284055,370323
27-04-2021,delta7,vaccinated1,11482,669383,27093,313829,490560,23089,229497,257420,3521,43942,537456,208542,263549,111374,356371,879335,503830,4554,2294,1583873,53728,32776,270802,51701,22938,340292,426644,9791,750126,10282,975475,308314,65922,597418,185038,636148
27-04-2021,delta7,vaccinated2,2180,580855,8995,108511,206671,12368,106256,124923,2384,14922,556948,57275,129304,68763,77882,440144,359409,14526,660,793494,8235,5872,196673,9079,5070,159482,109967,7222,458552,12410,151972,425289,114020,343105,87840,590931
27-04-2021,total,confirmed,5764,1054875,17898,243802,428001,40350,682339,1072065,7067,81908,524725,91350,447754,213414,166054,1400775,1460365,13642,2401,4410085,16271,30742,525407,5513,13445,420129,351282,55047,546964,7426,411905,1113502,34735,1153097,162562,776345
27-04-2021,total,deceased,66,7800,58,1233,2307,446,7782,15009,4,1086,6656,1374,3926,2246,2197,14807,5171,139,1,66179,165,393,5319,13,98,2060,8630,771,3806,142,2094,13728,391,11678,2309,11082
27-04-2021,total,recovered,5562,947629,17021,221299,331418,33924,555489,958792,4862,64231,390229,74783,359699,159916,141574,1084050,1207680,11800,1191,3669548,14650,29317,425812,4743,12151,371200,290716,46448,387976,6133,340590,990919,33457,834961,113736,664648
27-04-2021,total,tested,366683,16143083,443327,8409938,26133854,394029,7026656,16913360,72410,632131,17535696,1467876,7246974,6777383,7125036,25059385,15354299,191160,71202,26254737,453972,607553,7570860,293905,144871,9954739,7054436,780162,8411797,91591,12666312,22248205,691184,40141354,3675568,10270645
27-04-2021,total,vaccinated1,90471,4904196,172237,1729878,5687362,148026,4791469,2495694,77814,256198,9719163,1434423,3122892,2589163,1848977,7751009,5947415,73508,18018,13031376,187428,142665,6996437,191462,145553,4839305,2779390,164777,10578645,157168,3837585,4496115,856929,9953815,1585720,8467479
27-04-2021,total,vaccinated2,10117,1273778,49922,464022,975544,42015,647236,619171,14486,67029,2182679,210080,512419,439999,338553,1337464,1159657,30209,3947,2290991,55167,58100,1013987,43697,37650,854850,352241,23046,2081170,36666,562851,1129976,257028,2107488,365797,1970756
28-04-2021,delta,confirmed,52,14669,164,3045,13374,772,15563,25986,186,3101,14120,2539,12444,8075,3023,39047,35013,116,103,63309,159,259,12758,228,124,8386,6904,1258,16613,151,8061,16665,124,29751,6054,17207
28-04-2021,delta,deceased,1,71,0,22,84,11,279,368,0,24,174,33,95,149,30,229,41,0,0,1035,2,2,105,0,2,10,142,10,120,1,56,98,2,265,108,77
28-04-2021,delta,recovered,44,6433,17,1098,8818,435,15506,24130,221,839,8595,1552,7618,4362,963,11833,15505,137,138,61181,138,59,14156,49,32,4521,5272,632,8303,21,5093,15114,35,35903,3485,11933
28-04-2021,delta,tested,1006,74748,3692,55480,103895,3561,59402,81829,0,8018,173909,14481,48740,70757,47422,171997,138190,6766,1062,273125,2498,2357,58695,3305,676,42401,53365,6833,85621,515,82270,130042,4598,186787,42438,54936
28-04-2021,delta,vaccinated1,923,51221,4656,38206,65444,3902,16296,16823,402,6615,68627,33695,25270,14041,56034,113801,20472,492,165,153453,14941,12573,23655,8531,5373,29170,58294,1301,91740,1272,118840,48572,9543,65250,25055,72909
28-04-2021,delta,vaccinated2,259,53292,1043,12013,34160,2112,14711,16230,487,1889,84394,11662,15588,9966,13236,75270,16578,1706,27,102342,1462,899,37669,227,1189,20130,21896,1610,61418,1813,24012,66924,17174,42957,13659,120943
28-04-2021,delta7,confirmed,326,82841,876,17709,87094,5352,109084,167872,1595,14195,98114,12787,78951,44133,16635,217620,200318,1019,978,445567,1122,1040,91354,656,822,46200,43917,6712,110170,731,52065,105108,768,240337,34604,104596
28-04-2021,delta7,deceased,3,361,2,105,494,34,1594,2490,0,167,1090,184,493,786,143,1274,211,5,0,5303,10,15,636,1,6,59,658,59,596,7,274,568,2,1597,464,449
28-04-2021,delta7,recovered,330,35077,187,4804,51599,3137,111395,150994,961,4499,47959,7277,45020,24357,7107,63650,69083,1307,501,462280,658,248,80213,216,69,24335,28699,3613,42568,131,26146,78593,324,180964,12694,61831
28-04-2021,delta7,tested,10247,424533,21558,439890,695813,26182,378368,511189,0,37730,1228730,71080,317358,322326,295202,1214747,899489,87858,10882,1913382,14721,11642,395975,16967,3741,290191,362895,38204,530332,8405,675492,865037,26633,1435725,289836,375245
28-04-2021,delta7,vaccinated1,10493,698193,28179,312812,487054,24293,213559,234711,3448,44533,536501,223457,257656,106405,372002,859689,455467,3988,1924,1492530,65018,40863,282156,55466,21977,288668,434023,9087,717628,10653,990525,321188,71549,568979,184255,605903
28-04-2021,delta7,vaccinated2,2205,615790,9179,105995,217645,13197,109443,126075,2662,14355,579938,65556,130652,69190,83327,459610,334901,13474,447,805662,8741,5820,223209,7622,5370,148535,119707,7878,445044,13801,157638,454450,127427,340785,90137,629907
28-04-2021,total,confirmed,5816,1069544,18062,246847,441375,41122,697902,1098051,7253,85009,538845,93889,460198,221489,169077,1439822,1495378,13758,2504,4473394,16430,31001,538165,5741,13569,428515,358186,56305,563577,7577,419966,1130167,34859,1182848,168616,793552
28-04-2021,total,deceased,67,7871,58,1255,2391,457,8061,15377,4,1110,6830,1407,4021,2395,2227,15036,5212,139,1,67214,167,395,5424,13,100,2070,8772,781,3926,143,2150,13826,393,11943,2417,11159
28-04-2021,total,recovered,5606,954062,17038,222397,340236,34359,570995,982922,5083,65070,398824,76335,367317,164278,142537,1095883,1223185,11937,1329,3730729,14788,29376,439968,4792,12183,375721,295988,47080,396279,6154,345683,1006033,33492,870864,117221,676581
28-04-2021,total,tested,367689,16217831,447019,8465418,26237749,397590,7086058,16995189,72410,640149,17709605,1482357,7295714,6848140,7172458,25231382,15492489,197926,72264,26527862,456470,609910,7629555,297210,145547,9997140,7107801,786995,8497418,92106,12748582,22378247,695782,40328141,3718006,10325581
28-04-2021,total,vaccinated1,91394,4955417,176893,1768084,5752806,151928,4807765,2512517,78216,262813,9787790,1468118,3148162,2603204,1905011,7864810,5967887,74000,18183,13184829,202369,155238,7020092,199993,150926,4868475,2837684,166078,10670385,158440,3956425,4544687,866472,10019065,1610775,8540388
28-04-2021,total,vaccinated2,10376,1327070,50965,476035,1009704,44127,661947,635401,14973,68918,2267073,221742,528007,449965,351789,1412734,1176235,31915,3974,2393333,56629,58999,1051656,43924,38839,874980,374137,24656,2142588,38479,586863,1196900,274202,2150445,379456,2091699
29-04-2021,delta,confirmed,59,14792,194,3079,13089,801,15804,24235,216,3019,14327,3040,13947,5961,3474,35024,38607,108,158,66159,187,314,12762,138,181,6998,6724,1122,17269,170,7994,17897,166,35104,6251,17403
29-04-2021,delta,recovered,37,8188,47,1797,10926,447,16489,25615,138,914,9544,1241,9535,4755,1617,14142,21116,192,45,68537,129,314,13363,90,29,4679,5059,565,10964,22,4009,15542,13,25613,3129,12885
29-04-2021,delta,tested,1256,86035,3524,67278,97972,3821,61006,73851,0,5910,169352,15260,48705,36291,50013,175816,157548,1181,2216,288213,2553,2579,59449,3712,643,44064,55988,9727,85373,734,80181,140589,5075,225734,34597,53724
